x(m)	theta_c(grad)
480.37	76.244
480.46	76.244
480.56	76.244
480.65	76.243
480.74	76.243
480.84	76.243
480.93	76.242
481.03	76.242
481.12	76.242
481.22	76.241
481.31	76.241
481.40	76.241
481.50	76.240
481.59	76.240
481.69	76.240
481.78	76.239
481.87	76.239
481.97	76.239
482.06	76.238
482.16	76.238
482.25	76.238
482.35	76.237
482.44	76.237
482.54	76.237
482.63	76.236
482.72	76.236
482.82	76.236
482.91	76.235
483.01	76.235
483.10	76.235
483.20	76.234
483.29	76.234
483.38	76.234
483.48	76.233
483.57	76.233
483.67	76.233
483.76	76.232
483.86	76.232
483.95	76.231
484.05	76.231
484.14	76.231
484.24	76.230
484.33	76.230
484.42	76.230
484.52	76.229
484.61	76.229
484.71	76.229
484.80	76.228
484.90	76.228
484.99	76.228
485.09	76.227
485.18	76.227
485.28	76.227
485.37	76.226
485.46	76.226
485.56	76.226
485.65	76.225
485.75	76.225
485.84	76.225
485.94	76.224
486.03	76.224
486.13	76.224
486.22	76.223
486.32	76.223
486.41	76.223
486.51	76.222
486.60	76.222
486.70	76.222
486.79	76.221
486.89	76.221
486.98	76.221
487.08	76.220
487.17	76.220
487.26	76.220
487.36	76.219
487.45	76.219
487.55	76.219
487.64	76.218
487.74	76.218
487.83	76.218
487.93	76.217
488.02	76.217
488.12	76.217
488.21	76.216
488.31	76.216
488.40	76.216
488.50	76.215
488.59	76.215
488.69	76.215
488.78	76.214
488.88	76.214
488.97	76.214
489.07	76.213
489.16	76.213
489.26	76.213
489.35	76.212
489.45	76.212
489.54	76.212
489.64	76.211
489.73	76.211
489.83	76.211
489.92	76.210
490.02	76.210
490.11	76.210
490.21	76.209
490.30	76.209
490.40	76.209
490.49	76.208
490.59	76.208
490.68	76.208
490.78	76.207
490.88	76.207
490.97	76.207
491.07	76.206
491.16	76.206
491.26	76.206
491.35	76.205
491.45	76.205
491.54	76.205
491.64	76.204
491.73	76.204
491.83	76.204
491.92	76.203
492.02	76.203
492.11	76.203
492.21	76.202
492.30	76.202
492.40	76.202
492.49	76.201
492.59	76.201
492.69	76.201
492.78	76.200
492.88	76.200
492.97	76.200
493.07	76.199
493.16	76.199
493.26	76.199
493.35	76.198
493.45	76.198
493.54	76.198
493.64	76.197
493.74	76.197
493.83	76.197
493.93	76.196
494.02	76.196
494.12	76.196
494.21	76.195
494.31	76.195
494.40	76.195
494.50	76.194
494.59	76.194
494.69	76.194
494.79	76.193
494.88	76.193
494.98	76.193
495.07	76.192
495.17	76.192
495.26	76.192
495.36	76.191
495.46	76.191
495.55	76.191
495.65	76.190
495.74	76.190
495.84	76.190
495.93	76.189
496.03	76.189
496.12	76.189
496.22	76.188
496.32	76.188
496.41	76.188
496.51	76.187
496.60	76.187
496.70	76.187
496.80	76.186
496.89	76.186
496.99	76.186
497.08	76.185
497.18	76.185
497.27	76.185
497.37	76.184
497.47	76.184
497.56	76.184
497.66	76.183
497.75	76.183
497.85	76.183
497.95	76.182
498.04	76.182
498.14	76.182
498.23	76.181
498.33	76.181
498.42	76.181
498.52	76.180
498.62	76.180
498.71	76.180
498.81	76.179
498.90	76.179
499.00	76.179
499.10	76.178
499.19	76.178
499.29	76.178
499.38	76.177
499.48	76.177
499.58	76.177
499.67	76.176
499.77	76.176
499.86	76.176
499.96	76.175
500.06	76.175
500.15	76.175
500.25	76.174
500.35	76.174
500.44	76.174
500.54	76.173
500.63	76.173
500.73	76.173
500.83	76.172
500.92	76.172
501.02	76.172
501.11	76.171
501.21	76.171
501.31	76.171
501.40	76.170
501.50	76.170
501.60	76.170
501.69	76.169
501.79	76.169
501.88	76.169
501.98	76.168
502.08	76.168
502.17	76.168
502.27	76.167
502.37	76.167
502.46	76.167
502.56	76.166
502.66	76.166
502.75	76.166
502.85	76.165
502.94	76.165
503.04	76.165
503.14	76.164
503.23	76.164
503.33	76.164
503.43	76.163
503.52	76.163
503.62	76.163
503.72	76.162
503.81	76.162
503.91	76.162
504.01	76.161
504.10	76.161
504.20	76.161
504.29	76.160
504.39	76.160
504.49	76.160
504.58	76.159
504.68	76.159
504.78	76.159
504.87	76.158
504.97	76.158
505.07	76.158
505.16	76.157
505.26	76.157
505.36	76.157
505.45	76.156
505.55	76.156
505.65	76.156
505.74	76.155
505.84	76.155
505.94	76.155
506.03	76.154
506.13	76.154
506.23	76.154
506.32	76.153
506.42	76.153
506.52	76.153
506.61	76.152
506.71	76.152
506.81	76.152
506.90	76.151
507.00	76.151
507.10	76.151
507.19	76.150
507.29	76.150
507.39	76.150
507.49	76.149
507.58	76.149
507.68	76.149
507.78	76.148
507.87	76.148
507.97	76.148
508.07	76.147
508.16	76.147
508.26	76.147
508.36	76.146
508.45	76.146
508.55	76.146
508.65	76.145
508.74	76.145
508.84	76.145
508.94	76.144
509.04	76.144
509.13	76.144
509.23	76.143
509.33	76.143
509.42	76.143
509.52	76.142
509.62	76.142
509.71	76.142
509.81	76.141
509.91	76.141
510.01	76.141
510.10	76.140
510.20	76.140
510.30	76.140
510.39	76.139
510.49	76.139
510.59	76.139
510.69	76.138
510.78	76.138
510.88	76.138
510.98	76.137
511.07	76.137
511.17	76.137
511.27	76.136
511.37	76.136
511.46	76.136
511.56	76.135
511.66	76.135
511.75	76.135
511.85	76.134
511.95	76.134
512.05	76.134
512.14	76.133
512.24	76.133
512.34	76.133
512.44	76.132
512.53	76.132
512.63	76.132
512.73	76.131
512.83	76.131
512.92	76.131
513.02	76.130
513.12	76.130
513.21	76.130
513.31	76.129
513.41	76.129
513.51	76.129
513.60	76.128
513.70	76.128
513.80	76.128
513.90	76.127
513.99	76.127
514.09	76.127
514.19	76.126
514.29	76.126
514.38	76.126
514.48	76.125
514.58	76.125
514.68	76.125
514.77	76.124
514.87	76.124
514.97	76.124
515.07	76.123
515.16	76.123
515.26	76.123
515.36	76.122
515.46	76.122
515.55	76.122
515.65	76.121
515.75	76.121
515.85	76.121
515.95	76.120
516.04	76.120
516.14	76.120
516.24	76.119
516.34	76.119
516.43	76.119
516.53	76.118
516.63	76.118
516.73	76.118
516.82	76.117
516.92	76.117
517.02	76.117
517.12	76.116
517.22	76.116
517.31	76.116
517.41	76.115
517.51	76.115
517.61	76.115
517.70	76.114
517.80	76.114
517.90	76.114
518.00	76.113
518.10	76.113
518.19	76.113
518.29	76.112
518.39	76.112
518.49	76.112
518.59	76.111
518.68	76.111
518.78	76.111
518.88	76.110
518.98	76.110
519.08	76.110
519.17	76.109
519.27	76.109
519.37	76.109
519.47	76.108
519.57	76.108
519.66	76.108
519.76	76.107
519.86	76.107
519.96	76.107
520.06	76.107
520.15	76.106
520.25	76.106
520.35	76.106
520.45	76.105
520.55	76.105
520.64	76.105
520.74	76.104
520.84	76.104
520.94	76.104
521.04	76.103
521.13	76.103
521.23	76.103
521.33	76.102
521.43	76.102
521.53	76.102
521.63	76.101
521.72	76.101
521.82	76.101
521.92	76.100
522.02	76.100
522.12	76.100
522.22	76.099
522.31	76.099
522.41	76.099
522.51	76.098
522.61	76.098
522.71	76.098
522.80	76.097
522.90	76.097
523.00	76.097
523.10	76.096
523.20	76.096
523.30	76.096
523.40	76.095
523.49	76.095
523.59	76.095
523.69	76.094
523.79	76.094
523.89	76.094
523.99	76.093
524.08	76.093
524.18	76.093
524.28	76.092
524.38	76.092
524.48	76.092
524.58	76.091
524.67	76.091
524.77	76.091
524.87	76.090
524.97	76.090
525.07	76.090
525.17	76.089
525.27	76.089
525.36	76.089
525.46	76.088
525.56	76.088
525.66	76.088
525.76	76.087
525.86	76.087
525.96	76.087
526.05	76.086
526.15	76.086
526.25	76.086
526.35	76.085
526.45	76.085
526.55	76.085
526.65	76.084
526.75	76.084
526.84	76.084
526.94	76.083
527.04	76.083
527.14	76.083
527.24	76.082
527.34	76.082
527.44	76.082
527.54	76.081
527.63	76.081
527.73	76.081
527.83	76.080
527.93	76.080
528.03	76.080
528.13	76.079
528.23	76.079
528.33	76.079
528.43	76.079
528.52	76.078
528.62	76.078
528.72	76.078
528.82	76.077
528.92	76.077
529.02	76.077
529.12	76.076
529.22	76.076
529.32	76.076
529.41	76.075
529.51	76.075
529.61	76.075
529.71	76.074
529.81	76.074
529.91	76.074
530.01	76.073
530.11	76.073
530.21	76.073
530.31	76.072
530.40	76.072
530.50	76.072
530.60	76.071
530.70	76.071
530.80	76.071
530.90	76.070
531.00	76.070
531.10	76.070
531.20	76.069
531.30	76.069
531.40	76.069
531.49	76.068
531.59	76.068
531.69	76.068
531.79	76.067
531.89	76.067
531.99	76.067
532.09	76.066
532.19	76.066
532.29	76.066
532.39	76.065
532.49	76.065
532.59	76.065
532.69	76.064
532.78	76.064
532.88	76.064
532.98	76.063
533.08	76.063
533.18	76.063
533.28	76.062
533.38	76.062
533.48	76.062
533.58	76.061
533.68	76.061
533.78	76.061
533.88	76.060
533.98	76.060
534.08	76.060
534.18	76.059
534.27	76.059
534.37	76.059
534.47	76.058
534.57	76.058
534.67	76.058
534.77	76.058
534.87	76.057
534.97	76.057
535.07	76.057
535.17	76.056
535.27	76.056
535.37	76.056
535.47	76.055
535.57	76.055
535.67	76.055
535.77	76.054
535.87	76.054
535.97	76.054
536.07	76.053
536.17	76.053
536.27	76.053
536.37	76.052
536.46	76.052
536.56	76.052
536.66	76.051
536.76	76.051
536.86	76.051
536.96	76.050
537.06	76.050
537.16	76.050
537.26	76.049
537.36	76.049
537.46	76.049
537.56	76.048
537.66	76.048
537.76	76.048
537.86	76.047
537.96	76.047
538.06	76.047
538.16	76.046
538.26	76.046
538.36	76.046
538.46	76.045
538.56	76.045
538.66	76.045
538.76	76.044
538.86	76.044
538.96	76.044
539.06	76.043
539.16	76.043
539.26	76.043
539.36	76.042
539.46	76.042
539.56	76.042
539.66	76.041
539.76	76.041
539.86	76.041
539.96	76.040
540.06	76.040
540.16	76.040
540.26	76.040
540.36	76.039
540.46	76.039
540.56	76.039
540.66	76.038
540.76	76.038
540.86	76.038
540.96	76.037
541.06	76.037
541.16	76.037
541.26	76.036
541.36	76.036
541.46	76.036
541.56	76.035
541.66	76.035
541.76	76.035
541.86	76.034
541.96	76.034
542.06	76.034
542.16	76.033
542.26	76.033
542.36	76.033
542.46	76.032
542.56	76.032
542.66	76.032
542.76	76.031
542.86	76.031
542.96	76.031
543.06	76.030
543.16	76.030
543.26	76.030
543.36	76.029
543.46	76.029
543.56	76.029
543.66	76.028
543.76	76.028
543.86	76.028
543.96	76.027
544.07	76.027
544.17	76.027
544.27	76.026
544.37	76.026
544.47	76.026
544.57	76.025
544.67	76.025
544.77	76.025
544.87	76.024
544.97	76.024
545.07	76.024
545.17	76.024
545.27	76.023
545.37	76.023
545.47	76.023
545.57	76.022
545.67	76.022
545.77	76.022
545.87	76.021
545.97	76.021
546.07	76.021
546.18	76.020
546.28	76.020
546.38	76.020
546.48	76.019
546.58	76.019
546.68	76.019
546.78	76.018
546.88	76.018
546.98	76.018
547.08	76.017
547.18	76.017
547.28	76.017
547.38	76.016
547.48	76.016
547.58	76.016
547.68	76.015
547.79	76.015
547.89	76.015
547.99	76.014
548.09	76.014
548.19	76.014
548.29	76.013
548.39	76.013
548.49	76.013
548.59	76.012
548.69	76.012
548.79	76.012
548.89	76.011
548.99	76.011
549.10	76.011
549.20	76.010
549.30	76.010
549.40	76.010
549.50	76.010
549.60	76.009
549.70	76.009
549.80	76.009
549.90	76.008
550.00	76.008
550.10	76.008
550.21	76.007
550.31	76.007
550.41	76.007
550.51	76.006
550.61	76.006
550.71	76.006
550.81	76.005
550.91	76.005
551.01	76.005
551.11	76.004
551.22	76.004
551.32	76.004
551.42	76.003
551.52	76.003
551.62	76.003
551.72	76.002
551.82	76.002
551.92	76.002
552.02	76.001
552.13	76.001
552.23	76.001
552.33	76.000
552.43	76.000
552.53	76.000
552.63	75.999
552.73	75.999
552.83	75.999
552.93	75.998
553.04	75.998
553.14	75.998
553.24	75.997
553.34	75.997
553.44	75.997
553.54	75.997
553.64	75.996
553.74	75.996
553.85	75.996
553.95	75.995
554.05	75.995
554.15	75.995
554.25	75.994
554.35	75.994
554.45	75.994
554.56	75.993
554.66	75.993
554.76	75.993
554.86	75.992
554.96	75.992
555.06	75.992
555.16	75.991
555.27	75.991
555.37	75.991
555.47	75.990
555.57	75.990
555.67	75.990
555.77	75.989
555.87	75.989
555.98	75.989
556.08	75.988
556.18	75.988
556.28	75.988
556.38	75.987
556.48	75.987
556.58	75.987
556.69	75.986
556.79	75.986
556.89	75.986
556.99	75.985
557.09	75.985
557.19	75.985
557.30	75.985
557.40	75.984
557.50	75.984
557.60	75.984
557.70	75.983
557.80	75.983
557.91	75.983
558.01	75.982
558.11	75.982
558.21	75.982
558.31	75.981
558.41	75.981
558.52	75.981
558.62	75.980
558.72	75.980
558.82	75.980
558.92	75.979
559.02	75.979
559.13	75.979
559.23	75.978
559.33	75.978
559.43	75.978
559.53	75.977
559.64	75.977
559.74	75.977
559.84	75.976
559.94	75.976
560.04	75.976
560.14	75.975
560.25	75.975
560.35	75.975
560.45	75.974
560.55	75.974
560.65	75.974
560.76	75.974
560.86	75.973
560.96	75.973
561.06	75.973
561.16	75.972
561.27	75.972
561.37	75.972
561.47	75.971
561.57	75.971
561.67	75.971
561.78	75.970
561.88	75.970
561.98	75.970
562.08	75.969
562.18	75.969
562.29	75.969
562.39	75.968
562.49	75.968
562.59	75.968
562.70	75.967
562.80	75.967
562.90	75.967
563.00	75.966
563.10	75.966
563.21	75.966
563.31	75.965
563.41	75.965
563.51	75.965
563.61	75.964
563.72	75.964
563.82	75.964
563.92	75.963
564.02	75.963
564.13	75.963
564.23	75.963
564.33	75.962
564.43	75.962
564.53	75.962
564.64	75.961
564.74	75.961
564.84	75.961
564.94	75.960
565.05	75.960
565.15	75.960
565.25	75.959
565.35	75.959
565.46	75.959
565.56	75.958
565.66	75.958
565.76	75.958
565.87	75.957
565.97	75.957
566.07	75.957
566.17	75.956
566.28	75.956
566.38	75.956
566.48	75.955
566.58	75.955
566.69	75.955
566.79	75.954
566.89	75.954
566.99	75.954
567.10	75.953
567.20	75.953
567.30	75.953
567.40	75.953
567.51	75.952
567.61	75.952
567.71	75.952
567.81	75.951
567.92	75.951
568.02	75.951
568.12	75.950
568.22	75.950
568.33	75.950
568.43	75.949
568.53	75.949
568.63	75.949
568.74	75.948
568.84	75.948
568.94	75.948
569.05	75.947
569.15	75.947
569.25	75.947
569.35	75.946
569.46	75.946
569.56	75.946
569.66	75.945
569.76	75.945
569.87	75.945
569.97	75.944
570.07	75.944
570.18	75.944
570.28	75.943
570.38	75.943
570.48	75.943
570.59	75.943
570.69	75.942
570.79	75.942
570.90	75.942
571.00	75.941
571.10	75.941
571.21	75.941
571.31	75.940
571.41	75.940
571.51	75.940
571.62	75.939
571.72	75.939
571.82	75.939
571.93	75.938
572.03	75.938
572.13	75.938
572.23	75.937
572.34	75.937
572.44	75.937
572.54	75.936
572.65	75.936
572.75	75.936
572.85	75.935
572.96	75.935
573.06	75.935
573.16	75.934
573.27	75.934
573.37	75.934
573.47	75.934
573.57	75.933
573.68	75.933
573.78	75.933
573.88	75.932
573.99	75.932
574.09	75.932
574.19	75.931
574.30	75.931
574.40	75.931
574.50	75.930
574.61	75.930
574.71	75.930
574.81	75.929
574.92	75.929
575.02	75.929
575.12	75.928
575.23	75.928
575.33	75.928
575.43	75.927
575.54	75.927
575.64	75.927
575.74	75.926
575.85	75.926
575.95	75.926
576.05	75.925
576.16	75.925
576.26	75.925
576.36	75.925
576.47	75.924
576.57	75.924
576.67	75.924
576.78	75.923
576.88	75.923
576.98	75.923
577.09	75.922
577.19	75.922
577.29	75.922
577.40	75.921
577.50	75.921
577.60	75.921
577.71	75.920
577.81	75.920
577.92	75.920
578.02	75.919
578.12	75.919
578.23	75.919
578.33	75.918
578.43	75.918
578.54	75.918
578.64	75.917
578.74	75.917
578.85	75.917
578.95	75.916
579.06	75.916
579.16	75.916
579.26	75.916
579.37	75.915
579.47	75.915
579.57	75.915
579.68	75.914
579.78	75.914
579.88	75.914
579.99	75.913
580.09	75.913
580.20	75.913
580.30	75.912
580.40	75.912
580.51	75.912
580.61	75.911
580.71	75.911
580.82	75.911
580.92	75.910
581.03	75.910
581.13	75.910
581.23	75.909
581.34	75.909
581.44	75.909
581.55	75.908
581.65	75.908
581.75	75.908
581.86	75.908
581.96	75.907
582.07	75.907
582.17	75.907
582.27	75.906
582.38	75.906
582.48	75.906
582.59	75.905
582.69	75.905
582.79	75.905
582.90	75.904
583.00	75.904
583.11	75.904
583.21	75.903
583.31	75.903
583.42	75.903
583.52	75.902
583.63	75.902
583.73	75.902
583.83	75.901
583.94	75.901
584.04	75.901
584.15	75.900
584.25	75.900
584.35	75.900
584.46	75.900
584.56	75.899
584.67	75.899
584.77	75.899
584.88	75.898
584.98	75.898
585.08	75.898
585.19	75.897
585.29	75.897
585.40	75.897
585.50	75.896
585.60	75.896
585.71	75.896
585.81	75.895
585.92	75.895
586.02	75.895
586.13	75.894
586.23	75.894
586.33	75.894
586.44	75.893
586.54	75.893
586.65	75.893
586.75	75.892
586.86	75.892
586.96	75.892
587.07	75.892
587.17	75.891
587.27	75.891
587.38	75.891
587.48	75.890
587.59	75.890
587.69	75.890
587.80	75.889
587.90	75.889
588.01	75.889
588.11	75.888
588.21	75.888
588.32	75.888
588.42	75.887
588.53	75.887
588.63	75.887
588.74	75.886
588.84	75.886
588.95	75.886
589.05	75.885
589.16	75.885
589.26	75.885
589.36	75.885
589.47	75.884
589.57	75.884
589.68	75.884
589.78	75.883
589.89	75.883
589.99	75.883
590.10	75.882
590.20	75.882
590.31	75.882
590.41	75.881
590.52	75.881
590.62	75.881
590.73	75.880
590.83	75.880
590.93	75.880
591.04	75.879
591.14	75.879
591.25	75.879
591.35	75.878
591.46	75.878
591.56	75.878
591.67	75.877
591.77	75.877
591.88	75.877
591.98	75.877
592.09	75.876
592.19	75.876
592.30	75.876
592.40	75.875
592.51	75.875
592.61	75.875
592.72	75.874
592.82	75.874
592.93	75.874
593.03	75.873
593.14	75.873
593.24	75.873
593.35	75.872
593.45	75.872
593.56	75.872
593.66	75.871
593.77	75.871
593.87	75.871
593.98	75.870
594.08	75.870
594.19	75.870
594.29	75.870
594.40	75.869
594.50	75.869
594.61	75.869
594.71	75.868
594.82	75.868
594.92	75.868
595.03	75.867
595.13	75.867
595.24	75.867
595.34	75.866
595.45	75.866
595.55	75.866
595.66	75.865
595.76	75.865
595.87	75.865
595.97	75.864
596.08	75.864
596.18	75.864
596.29	75.863
596.40	75.863
596.50	75.863
596.61	75.863
596.71	75.862
596.82	75.862
596.92	75.862
597.03	75.861
597.13	75.861
597.24	75.861
597.34	75.860
597.45	75.860
597.55	75.860
597.66	75.859
597.76	75.859
597.87	75.859
597.97	75.858
598.08	75.858
598.19	75.858
598.29	75.857
598.40	75.857
598.50	75.857
598.61	75.856
598.71	75.856
598.82	75.856
598.92	75.856
599.03	75.855
599.13	75.855
599.24	75.855
599.35	75.854
599.45	75.854
599.56	75.854
599.66	75.853
599.77	75.853
599.87	75.853
599.98	75.852
600.08	75.852
600.19	75.852
600.30	75.851
600.40	75.851
600.51	75.851
600.61	75.850
600.72	75.850
600.82	75.850
600.93	75.849
601.04	75.849
601.14	75.849
601.25	75.849
601.35	75.848
601.46	75.848
601.56	75.848
601.67	75.847
601.78	75.847
601.88	75.847
601.99	75.846
602.09	75.846
602.20	75.846
602.30	75.845
602.41	75.845
602.52	75.845
602.62	75.844
602.73	75.844
602.83	75.844
602.94	75.843
603.05	75.843
603.15	75.843
603.26	75.843
603.36	75.842
603.47	75.842
603.57	75.842
603.68	75.841
603.79	75.841
603.89	75.841
604.00	75.840
604.10	75.840
604.21	75.840
604.32	75.839
604.42	75.839
604.53	75.839
604.63	75.838
604.74	75.838
604.85	75.838
604.95	75.837
605.06	75.837
605.16	75.837
605.27	75.836
605.38	75.836
605.48	75.836
605.59	75.836
605.69	75.835
605.80	75.835
605.91	75.835
606.01	75.834
606.12	75.834
606.23	75.834
606.33	75.833
606.44	75.833
606.54	75.833
606.65	75.832
606.76	75.832
606.86	75.832
606.97	75.831
607.08	75.831
607.18	75.831
607.29	75.830
607.39	75.830
607.50	75.830
607.61	75.830
607.71	75.829
607.82	75.829
607.93	75.829
608.03	75.828
608.14	75.828
608.24	75.828
608.35	75.827
608.46	75.827
608.56	75.827
608.67	75.826
608.78	75.826
608.88	75.826
608.99	75.825
609.10	75.825
609.20	75.825
609.31	75.824
609.41	75.824
609.52	75.824
609.63	75.824
609.73	75.823
609.84	75.823
609.95	75.823
610.05	75.822
610.16	75.822
610.27	75.822
610.37	75.821
610.48	75.821
610.59	75.821
610.69	75.820
610.80	75.820
610.91	75.820
611.01	75.819
611.12	75.819
611.23	75.819
611.33	75.818
611.44	75.818
611.55	75.818
611.65	75.817
611.76	75.817
611.87	75.817
611.97	75.817
612.08	75.816
612.19	75.816
612.29	75.816
612.40	75.815
612.51	75.815
612.61	75.815
612.72	75.814
612.83	75.814
612.93	75.814
613.04	75.813
613.15	75.813
613.25	75.813
613.36	75.812
613.47	75.812
613.57	75.812
613.68	75.811
613.79	75.811
613.89	75.811
614.00	75.811
614.11	75.810
614.21	75.810
614.32	75.810
614.43	75.809
614.53	75.809
614.64	75.809
614.75	75.808
614.86	75.808
614.96	75.808
615.07	75.807
615.18	75.807
615.28	75.807
615.39	75.806
615.50	75.806
615.60	75.806
615.71	75.805
615.82	75.805
615.93	75.805
616.03	75.805
616.14	75.804
616.25	75.804
616.35	75.804
616.46	75.803
616.57	75.803
616.67	75.803
616.78	75.802
616.89	75.802
617.00	75.802
617.10	75.801
617.21	75.801
617.32	75.801
617.42	75.800
617.53	75.800
617.64	75.800
617.75	75.800
617.85	75.799
617.96	75.799
618.07	75.799
618.18	75.798
618.28	75.798
618.39	75.798
618.50	75.797
618.60	75.797
618.71	75.797
618.82	75.796
618.93	75.796
619.03	75.796
619.14	75.795
619.25	75.795
619.36	75.795
619.46	75.794
619.57	75.794
619.68	75.794
619.78	75.794
619.89	75.793
620.00	75.793
620.11	75.793
620.21	75.792
620.32	75.792
620.43	75.792
620.54	75.791
620.64	75.791
620.75	75.791
620.86	75.790
620.97	75.790
621.07	75.790
621.18	75.789
621.29	75.789
621.40	75.789
621.50	75.788
621.61	75.788
621.72	75.788
621.83	75.788
621.93	75.787
622.04	75.787
622.15	75.787
622.26	75.786
622.36	75.786
622.47	75.786
622.58	75.785
622.69	75.785
622.80	75.785
622.90	75.784
623.01	75.784
623.12	75.784
623.23	75.783
623.33	75.783
623.44	75.783
623.55	75.783
623.66	75.782
623.76	75.782
623.87	75.782
623.98	75.781
624.09	75.781
624.20	75.781
624.30	75.780
624.41	75.780
624.52	75.780
624.63	75.779
624.73	75.779
624.84	75.779
624.95	75.778
625.06	75.778
625.17	75.778
625.27	75.777
625.38	75.777
625.49	75.777
625.60	75.777
625.71	75.776
625.81	75.776
625.92	75.776
626.03	75.775
626.14	75.775
626.24	75.775
626.35	75.774
626.46	75.774
626.57	75.774
626.68	75.773
626.78	75.773
626.89	75.773
627.00	75.772
627.11	75.772
627.22	75.772
627.33	75.772
627.43	75.771
627.54	75.771
627.65	75.771
627.76	75.770
627.87	75.770
627.97	75.770
628.08	75.769
628.19	75.769
628.30	75.769
628.41	75.768
628.51	75.768
628.62	75.768
